---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 527692.473000  	    ba	0	2  
 527693.668000  	    10	0	0  
 527745.016000  	    7a	8	2  
 527746.284000  	    50	0	0  
 528748.582000  	    8a	3	2  
 528749.760000  	    8a	2	2  
 528750.951000  	    0	0	0  
 531752.255000  	    7a	8	2  
 531753.515000  	    50	0	0  
 532755.819000  	    b9	0	2  
 532756.980000  	    10	0	0  
 534758.295000  	    7a	8	2  
 534759.599000  	    50	0	0  
 535761.824000  	    ba	0	2  
 535762.980000  	    10	0	0  
 535814.255000  	    7a	8	2  
 535815.477000  	    50	0	0  
 536817.929000  	    8a	3	2  
 536819.117000  	    8a	2	2  
 536820.349000  	    0	0	0  
 539821.696000  	    7a	8	2  
 539822.950000  	    50	0	0  
 540824.585000  	    b9	0	2  
 540825.719000  	    10	0	0  
 542826.954000  	    7a	8	2  
 542828.219000  	    50	0	0  
 544830.541000  	    ba	0	2  
 544831.802000  	    10	0	0  
 544883.072000  	    7a	8	2  
 544884.313000  	    50	0	0  
 545886.580000  	    8a	3	2  
 545887.803000  	    8a	2	2  
 545888.981000  	    0	0	0  
 548890.164000  	    7a	8	2  
 548891.367000  	    50	0	0  
 549892.966000  	    b9	0	2  
